lat,lon,month,price_index
16.97,96.08,2022-09-01,2.23
16.97,96.08,2022-10-01,2.17
16.97,96.08,2022-11-01,2.11
16.97,96.08,2022-12-01,1.92
16.97,96.08,2023-01-01,1.97
16.97,96.08,2023-02-01,2.02
16.97,96.08,2023-03-01,2.04
16.97,96.08,2023-04-01,2.12
16.97,96.08,2023-05-01,2.19
16.97,96.08,2023-06-01,2.3
16.97,96.08,2023-07-01,2.38
16.97,96.08,2023-08-01,2.45
16.97,96.08,2023-09-01,2.47
16.97,96.08,2023-10-01,2.43
16.97,96.08,2023-11-01,2.46
16.97,96.08,2023-12-01,2.51
22.44,98.92,2021-01-01,1.7
22.44,98.92,2021-02-01,1.75
22.44,98.92,2021-03-01,1.7
22.44,98.92,2021-04-01,1.89
22.44,98.92,2021-05-01,2.06
22.44,98.92,2021-06-01,2.1
22.44,98.92,2021-07-01,2.21
22.44,98.92,2021-08-01,2.32
22.44,98.92,2021-09-01,2.56
22.44,98.92,2021-10-01,2.63
22.44,98.92,2021-11-01,2.58
22.44,98.92,2021-12-01,2.82
22.44,98.92,2022-01-01,2.74
22.44,98.92,2022-02-01,2.71
22.44,98.92,2022-03-01,2.56
22.44,98.92,2022-04-01,2.42
22.44,98.92,2022-05-01,2.34
22.44,98.92,2022-06-01,2.39
22.44,98.92,2022-07-01,2.43
22.44,98.92,2022-08-01,2.63
22.44,98.92,2022-09-01,3.1
22.44,98.92,2022-10-01,3.09
22.44,98.92,2022-11-01,3.13
22.44,98.92,2022-12-01,3.02
22.44,98.92,2023-01-01,2.99
22.44,98.92,2023-02-01,3.12
22.44,98.92,2023-03-01,3.29
22.44,98.92,2023-04-01,3.38
22.44,98.92,2023-05-01,3.53
22.44,98.92,2023-06-01,3.59
22.44,98.92,2023-07-01,3.71
22.44,98.92,2023-08-01,3.99
22.44,98.92,2023-09-01,4.08
22.44,98.92,2023-10-01,4.03
22.44,98.92,2023-11-01,4.48
22.44,98.92,2023-12-01,4.07
21.02,92.29,2021-01-01,0.93
21.02,92.29,2021-02-01,0.99
21.02,92.29,2021-03-01,0.99
21.02,92.29,2021-04-01,1.01
21.02,92.29,2021-05-01,1.04
21.02,92.29,2021-06-01,1.02
21.02,92.29,2021-07-01,1.04
21.02,92.29,2021-08-01,1.09
21.02,92.29,2021-09-01,1.19
21.02,92.29,2021-10-01,1.28
21.02,92.29,2021-11-01,1.26
21.02,92.29,2021-12-01,1.28
21.02,92.29,2022-01-01,1.29
21.02,92.29,2022-02-01,1.37
21.02,92.29,2022-03-01,1.61
21.02,92.29,2022-04-01,1.82
21.02,92.29,2022-05-01,1.87
21.02,92.29,2022-06-01,1.99
21.02,92.29,2022-07-01,2.04
21.02,92.29,2022-08-01,2.49
21.02,92.29,2022-09-01,2.7
21.02,92.29,2022-10-01,2.48
21.02,92.29,2022-11-01,2.42
21.02,92.29,2022-12-01,2.04
21.02,92.29,2023-01-01,2
21.02,92.29,2023-02-01,2.03
21.02,92.29,2023-03-01,2.14
21.02,92.29,2023-04-01,2.19
21.02,92.29,2023-05-01,2.29
21.02,92.29,2023-06-01,2.29
21.02,92.29,2023-07-01,2.48
21.02,92.29,2023-08-01,2.74
21.02,92.29,2023-09-01,2.72
21.02,92.29,2023-10-01,2.74
21.02,92.29,2023-11-01,3.42
21.02,92.29,2023-12-01,4.13
16.91,96.18,2021-01-01,0.9
16.91,96.18,2021-02-01,0.91
16.91,96.18,2021-03-01,0.95
16.91,96.18,2021-04-01,0.98
16.91,96.18,2021-05-01,1.04
16.91,96.18,2021-06-01,1.03
16.91,96.18,2021-07-01,1.21
16.91,96.18,2021-08-01,1.33
16.91,96.18,2021-09-01,1.37
16.91,96.18,2021-10-01,1.49
16.91,96.18,2021-11-01,1.46
16.91,96.18,2021-12-01,1.42
16.91,96.18,2022-01-01,1.5
16.91,96.18,2022-02-01,1.58
16.91,96.18,2022-03-01,1.94
16.91,96.18,2022-04-01,1.65
16.91,96.18,2022-05-01,1.75
16.91,96.18,2022-06-01,1.99
16.91,96.18,2022-07-01,1.91
16.91,96.18,2022-08-01,2.14
16.91,96.18,2022-09-01,2.47
16.91,96.18,2022-10-01,2.08
16.91,96.18,2022-11-01,1.92
16.91,96.18,2022-12-01,1.79
16.91,96.18,2023-01-01,1.93
16.91,96.18,2023-02-01,2.02
16.91,96.18,2023-03-01,2.08
16.91,96.18,2023-04-01,2.12
16.91,96.18,2023-05-01,2.15
16.91,96.18,2023-06-01,2.32
16.91,96.18,2023-07-01,2.35
16.91,96.18,2023-08-01,2.42
16.91,96.18,2023-09-01,2.56
16.91,96.18,2023-10-01,2.44
16.91,96.18,2023-11-01,2.32
16.91,96.18,2023-12-01,2.52
20.08,93.15,2021-01-01,1.04
20.08,93.15,2021-02-01,1.05
20.08,93.15,2021-03-01,1.15
20.08,93.15,2021-04-01,1.13
20.08,93.15,2021-05-01,1.13
20.08,93.15,2021-06-01,1.15
20.08,93.15,2021-07-01,1.19
20.08,93.15,2021-08-01,1.25
20.08,93.15,2021-09-01,1.34
20.08,93.15,2021-10-01,1.47
20.08,93.15,2021-11-01,1.44
20.08,93.15,2021-12-01,1.35
20.08,93.15,2022-01-01,1.52
20.08,93.15,2022-02-01,1.68
20.08,93.15,2022-03-01,1.91
20.08,93.15,2022-04-01,1.73
20.08,93.15,2022-05-01,1.85
20.08,93.15,2022-06-01,2.21
20.08,93.15,2022-07-01,2.13
20.08,93.15,2022-08-01,2.2
20.08,93.15,2022-09-01,2.15
20.08,93.15,2022-10-01,2.32
20.08,93.15,2022-11-01,2.21
20.08,93.15,2022-12-01,2.09
20.08,93.15,2023-01-01,2.09
20.08,93.15,2023-02-01,2.15
20.08,93.15,2023-03-01,2.47
20.08,93.15,2023-04-01,2.67
20.08,93.15,2023-05-01,2.62
20.08,93.15,2023-06-01,2.67
20.08,93.15,2023-07-01,2.89
20.08,93.15,2023-08-01,3.13
20.08,93.15,2023-09-01,3.07
20.08,93.15,2023-10-01,2.93
20.08,93.15,2023-11-01,3.44
20.08,93.15,2023-12-01,3.84
16.81,96.12,2021-01-01,0.9
16.81,96.12,2021-02-01,0.91
16.81,96.12,2021-03-01,0.95
16.81,96.12,2021-04-01,0.98
16.81,96.12,2021-05-01,1.04
16.81,96.12,2021-06-01,1.03
16.81,96.12,2021-07-01,1.18
16.81,96.12,2021-08-01,1.29
16.81,96.12,2021-09-01,1.34
16.81,96.12,2021-10-01,1.48
16.81,96.12,2021-11-01,1.44
16.81,96.12,2021-12-01,1.45
16.81,96.12,2022-01-01,1.51
16.81,96.12,2022-02-01,1.59
16.81,96.12,2022-03-01,1.81
16.81,96.12,2022-04-01,1.85
16.81,96.12,2022-05-01,1.91
16.81,96.12,2022-06-01,2.13
16.81,96.12,2022-07-01,2.11
16.81,96.12,2022-08-01,2.09
16.81,96.12,2022-09-01,2.08
16.81,96.12,2022-10-01,2.06
16.81,96.12,2022-11-01,1.98
16.81,96.12,2022-12-01,1.9
16.81,96.12,2023-01-01,2.02
16.81,96.12,2023-02-01,2.16
16.81,96.12,2023-03-01,2.08
16.81,96.12,2023-04-01,2.12
16.81,96.12,2023-05-01,2.19
16.81,96.12,2023-06-01,2.3
16.81,96.12,2023-07-01,2.38
16.81,96.12,2023-08-01,2.48
16.81,96.12,2023-09-01,2.49
16.81,96.12,2023-10-01,2.45
16.81,96.12,2023-11-01,2.46
16.81,96.12,2023-12-01,2.48
25.42,97.39,2021-01-01,1.05
25.42,97.39,2021-02-01,1.1
25.42,97.39,2021-03-01,1.13
25.42,97.39,2021-04-01,1.23
25.42,97.39,2021-05-01,1.28
25.42,97.39,2021-06-01,1.23
25.42,97.39,2021-07-01,1.32
25.42,97.39,2021-08-01,1.38
25.42,97.39,2021-09-01,1.5
25.42,97.39,2021-10-01,1.59
25.42,97.39,2021-11-01,1.62
25.42,97.39,2021-12-01,1.64
25.42,97.39,2022-01-01,1.67
25.42,97.39,2022-02-01,1.71
25.42,97.39,2022-03-01,1.87
25.42,97.39,2022-04-01,1.87
25.42,97.39,2022-05-01,1.95
25.42,97.39,2022-06-01,2.09
25.42,97.39,2022-07-01,2.19
25.42,97.39,2022-08-01,2.68
25.42,97.39,2022-09-01,3.33
25.42,97.39,2022-10-01,3.56
25.42,97.39,2022-11-01,3.6
25.42,97.39,2022-12-01,3.56
25.42,97.39,2023-01-01,3.61
25.42,97.39,2023-02-01,3.52
25.42,97.39,2023-03-01,3.51
25.42,97.39,2023-04-01,3.5
25.42,97.39,2023-05-01,3.79
25.42,97.39,2023-06-01,3.93
25.42,97.39,2023-07-01,4.21
25.42,97.39,2023-08-01,4.21
25.42,97.39,2023-09-01,4.54
25.42,97.39,2023-10-01,4.7
25.42,97.39,2023-11-01,5.06
25.42,97.39,2023-12-01,5.03
20.81,92.4,2021-01-01,0.94
20.81,92.4,2021-02-01,1
20.81,92.4,2021-03-01,1
20.81,92.4,2021-04-01,1
20.81,92.4,2021-05-01,1.06
20.81,92.4,2021-06-01,1.02
20.81,92.4,2021-07-01,1.05
20.81,92.4,2021-08-01,1.16
20.81,92.4,2021-09-01,1.3
20.81,92.4,2021-10-01,1.34
20.81,92.4,2021-11-01,1.28
20.81,92.4,2021-12-01,1.26
20.81,92.4,2022-01-01,1.26
20.81,92.4,2022-02-01,1.34
20.81,92.4,2022-03-01,1.66
20.81,92.4,2022-04-01,1.9
20.81,92.4,2022-05-01,1.89
20.81,92.4,2022-06-01,1.97
20.81,92.4,2022-07-01,2.02
20.81,92.4,2022-08-01,2.43
20.81,92.4,2022-09-01,2.7
20.81,92.4,2022-10-01,2.41
20.81,92.4,2022-11-01,2.4
20.81,92.4,2022-12-01,1.98
20.81,92.4,2023-01-01,2.02
20.81,92.4,2023-02-01,2.09
20.81,92.4,2023-03-01,2.16
20.81,92.4,2023-04-01,2.22
20.81,92.4,2023-05-01,2.36
20.81,92.4,2023-06-01,2.35
20.81,92.4,2023-07-01,2.59
20.81,92.4,2023-08-01,2.7
20.81,92.4,2023-09-01,2.66
20.81,92.4,2023-10-01,2.69
20.81,92.4,2023-11-01,3.3
20.81,92.4,2023-12-01,4.06
20.34,92.78,2021-01-01,0.96
20.34,92.78,2021-02-01,0.89
20.34,92.78,2021-03-01,1.07
20.34,92.78,2021-04-01,1.11
20.34,92.78,2021-05-01,1.2
20.34,92.78,2021-06-01,1.24
20.34,92.78,2021-07-01,1.25
20.34,92.78,2021-08-01,1.22
20.34,92.78,2021-09-01,1.53
20.34,92.78,2021-10-01,1.46
20.34,92.78,2021-11-01,1.38
20.34,92.78,2021-12-01,1.16
20.34,92.78,2022-01-01,1.4
20.34,92.78,2022-02-01,1.65
20.34,92.78,2022-03-01,1.75
20.34,92.78,2022-04-01,1.8
20.34,92.78,2022-05-01,1.73
20.34,92.78,2022-06-01,2.17
20.34,92.78,2022-07-01,2.1
20.34,92.78,2022-08-01,2.28
20.34,92.78,2022-09-01,2.65
20.34,92.78,2022-10-01,2.22
20.34,92.78,2022-11-01,2.66
20.34,92.78,2022-12-01,2.26
20.34,92.78,2023-01-01,2.26
20.34,92.78,2023-02-01,2.36
20.34,92.78,2023-03-01,2.5
20.34,92.78,2023-04-01,2.58
20.34,92.78,2023-05-01,2.7
20.34,92.78,2023-06-01,2.82
20.34,92.78,2023-07-01,2.77
20.34,92.78,2023-08-01,3
20.34,92.78,2023-09-01,2.84
20.34,92.78,2023-10-01,3.13
20.34,92.78,2023-11-01,3.65
20.34,92.78,2023-12-01,3.77
21.99,96.08,2021-01-01,0.93
21.99,96.08,2021-02-01,0.91
21.99,96.08,2021-03-01,0.99
21.99,96.08,2021-04-01,1.03
21.99,96.08,2021-05-01,1.13
21.99,96.08,2021-06-01,1.09
21.99,96.08,2021-07-01,1.1
21.99,96.08,2021-08-01,1.33
21.99,96.08,2021-09-01,1.46
21.99,96.08,2021-10-01,1.5
21.99,96.08,2021-11-01,1.46
21.99,96.08,2021-12-01,1.43
21.99,96.08,2022-01-01,1.64
21.99,96.08,2022-02-01,1.65
21.99,96.08,2022-03-01,1.84
21.99,96.08,2022-04-01,1.62
21.99,96.08,2022-05-01,1.75
21.99,96.08,2022-06-01,1.98
21.99,96.08,2022-07-01,2
21.99,96.08,2022-08-01,2.51
21.99,96.08,2022-09-01,2.45
21.99,96.08,2022-10-01,2.09
21.99,96.08,2022-11-01,1.92
21.99,96.08,2022-12-01,1.78
21.99,96.08,2023-01-01,1.89
21.99,96.08,2023-02-01,2.08
21.99,96.08,2023-03-01,2.15
21.99,96.08,2023-04-01,2.14
21.99,96.08,2023-05-01,2.26
21.99,96.08,2023-06-01,2.35
21.99,96.08,2023-07-01,2.59
21.99,96.08,2023-08-01,2.81
21.99,96.08,2023-09-01,2.83
21.99,96.08,2023-10-01,2.83
21.99,96.08,2023-11-01,2.64
21.99,96.08,2023-12-01,2.44
20.66,96.93,2021-01-01,0.93
20.66,96.93,2021-02-01,0.93
20.66,96.93,2021-03-01,0.97
20.66,96.93,2021-04-01,1
20.66,96.93,2021-05-01,1.08
20.66,96.93,2021-06-01,1.08
20.66,96.93,2021-07-01,1.12
20.66,96.93,2021-08-01,1.23
20.66,96.93,2021-09-01,1.3
20.66,96.93,2021-10-01,1.44
20.66,96.93,2021-11-01,1.38
20.66,96.93,2021-12-01,1.4
20.66,96.93,2022-01-01,1.45
20.66,96.93,2022-02-01,1.51
20.66,96.93,2022-03-01,1.71
20.66,96.93,2022-04-01,1.71
20.66,96.93,2022-05-01,1.71
20.66,96.93,2022-06-01,1.9
20.66,96.93,2022-07-01,1.93
20.66,96.93,2022-08-01,2.15
20.66,96.93,2022-09-01,2.49
20.66,96.93,2022-10-01,2.32
20.66,96.93,2022-11-01,2.15
20.66,96.93,2022-12-01,2.08
20.66,96.93,2023-01-01,2.14
20.66,96.93,2023-02-01,2.36
20.66,96.93,2023-03-01,2.34
20.66,96.93,2023-04-01,2.3
20.66,96.93,2023-05-01,2.3
20.66,96.93,2023-06-01,2.38
20.66,96.93,2023-07-01,2.62
20.66,96.93,2023-08-01,2.67
20.66,96.93,2023-09-01,2.76
20.66,96.93,2023-10-01,2.69
20.66,96.93,2023-11-01,2.77
20.66,96.93,2023-12-01,2.69
20.2,92.79,2021-01-01,0.87
20.2,92.79,2021-02-01,0.85
20.2,92.79,2021-03-01,0.97
20.2,92.79,2021-04-01,1.08
20.2,92.79,2021-05-01,1.09
20.2,92.79,2021-06-01,1.04
20.2,92.79,2021-07-01,1.07
20.2,92.79,2021-08-01,1.12
20.2,92.79,2021-09-01,1.28
20.2,92.79,2021-10-01,1.35
20.2,92.79,2021-11-01,1.3
20.2,92.79,2021-12-01,1.18
20.2,92.79,2022-01-01,1.27
20.2,92.79,2022-02-01,1.68
20.2,92.79,2022-03-01,1.62
20.2,92.79,2022-04-01,1.75
20.2,92.79,2022-05-01,1.84
20.2,92.79,2022-06-01,1.99
20.2,92.79,2022-07-01,1.96
20.2,92.79,2022-08-01,2.07
20.2,92.79,2022-09-01,2.39
20.2,92.79,2022-10-01,1.97
20.2,92.79,2022-11-01,2.08
20.2,92.79,2022-12-01,1.77
20.2,92.79,2023-01-01,2.07
20.2,92.79,2023-02-01,2.16
20.2,92.79,2023-03-01,2.24
20.2,92.79,2023-04-01,2.29
20.2,92.79,2023-05-01,2.31
20.2,92.79,2023-06-01,2.24
20.2,92.79,2023-07-01,2.6
20.2,92.79,2023-08-01,3.08
20.2,92.79,2023-09-01,2.82
20.2,92.79,2023-10-01,2.52
20.2,92.79,2023-11-01,3.09
20.2,92.79,2023-12-01,3.67
16.95,96.07,2021-01-01,0.9
16.95,96.07,2021-02-01,0.91
16.95,96.07,2021-03-01,0.95
16.95,96.07,2021-04-01,0.98
16.95,96.07,2021-05-01,1.04
16.95,96.07,2021-06-01,1.03
16.95,96.07,2021-07-01,1.15
16.95,96.07,2021-08-01,1.29
16.95,96.07,2021-09-01,1.34
16.95,96.07,2021-10-01,1.45
16.95,96.07,2021-11-01,1.46
16.95,96.07,2021-12-01,1.48
16.95,96.07,2022-01-01,1.45
16.95,96.07,2022-02-01,1.54
16.95,96.07,2022-03-01,1.83
16.95,96.07,2022-04-01,1.7
16.95,96.07,2022-05-01,1.76
16.95,96.07,2022-06-01,1.91
16.95,96.07,2022-07-01,1.94
16.95,96.07,2022-08-01,2.49
16.95,96.07,2022-09-01,2.23
16.95,96.07,2022-10-01,2.07
16.95,96.07,2022-11-01,1.76
16.95,96.07,2022-12-01,1.75
16.95,96.07,2023-01-01,1.96
16.95,96.07,2023-02-01,2.05
16.95,96.07,2023-03-01,2.05
16.95,96.07,2023-04-01,2.13
16.95,96.07,2023-05-01,2.19
16.95,96.07,2023-06-01,2.3
16.95,96.07,2023-07-01,2.38
16.95,96.07,2023-08-01,2.45
16.95,96.07,2023-09-01,2.47
16.95,96.07,2023-10-01,2.43
16.95,96.07,2023-11-01,2.46
16.95,96.07,2023-12-01,2.51
21.54,95.2,2021-01-01,0.91
21.54,95.2,2021-02-01,0.94
21.54,95.2,2021-03-01,0.99
21.54,95.2,2021-04-01,1.02
21.54,95.2,2021-05-01,1.04
21.54,95.2,2021-06-01,1.04
21.54,95.2,2021-07-01,1.1
21.54,95.2,2021-08-01,1.19
21.54,95.2,2021-09-01,1.29
21.54,95.2,2021-10-01,1.38
21.54,95.2,2021-11-01,1.36
21.54,95.2,2021-12-01,1.37
21.54,95.2,2022-01-01,1.42
21.54,95.2,2022-02-01,1.5
21.54,95.2,2022-03-01,1.68
21.54,95.2,2022-04-01,1.7
21.54,95.2,2022-05-01,1.72
21.54,95.2,2022-06-01,1.85
21.54,95.2,2022-07-01,1.88
21.54,95.2,2022-08-01,2.11
21.54,95.2,2022-09-01,2.02
21.54,95.2,2022-10-01,1.88
21.54,95.2,2022-11-01,1.89
21.54,95.2,2022-12-01,1.85
21.54,95.2,2023-01-01,1.85
21.54,95.2,2023-02-01,1.98
21.54,95.2,2023-03-01,2.07
21.54,95.2,2023-04-01,2.13
21.54,95.2,2023-05-01,2.19
21.54,95.2,2023-06-01,2.25
21.54,95.2,2023-07-01,2.39
21.54,95.2,2023-08-01,2.63
21.54,95.2,2023-09-01,2.68
21.54,95.2,2023-10-01,2.63
21.54,95.2,2023-11-01,2.69
21.54,95.2,2023-12-01,2.67
21.33,95.1,2021-01-01,0.9
21.33,95.1,2021-02-01,0.94
21.33,95.1,2021-03-01,0.95
21.33,95.1,2021-04-01,1.02
21.33,95.1,2021-05-01,1.07
21.33,95.1,2021-06-01,0.97
21.33,95.1,2021-07-01,1.05
21.33,95.1,2021-08-01,1.22
21.33,95.1,2021-09-01,1.28
21.33,95.1,2021-10-01,1.35
21.33,95.1,2021-11-01,1.29
21.33,95.1,2021-12-01,1.29
21.33,95.1,2022-01-01,1.38
21.33,95.1,2022-02-01,1.48
21.33,95.1,2022-03-01,1.66
21.33,95.1,2022-04-01,1.66
21.33,95.1,2022-05-01,1.69
21.33,95.1,2022-06-01,1.87
21.33,95.1,2022-07-01,1.83
21.33,95.1,2022-08-01,1.96
21.33,95.1,2022-09-01,2.24
21.33,95.1,2022-10-01,1.96
21.33,95.1,2022-11-01,1.84
21.33,95.1,2022-12-01,1.71
21.33,95.1,2023-01-01,1.85
21.33,95.1,2023-02-01,2.03
21.33,95.1,2023-03-01,2
21.33,95.1,2023-04-01,2.05
21.33,95.1,2023-05-01,2.03
21.33,95.1,2023-06-01,2.33
21.33,95.1,2023-07-01,2.34
21.33,95.1,2023-08-01,2.62
21.33,95.1,2023-09-01,2.53
21.33,95.1,2023-10-01,2.53
21.33,95.1,2023-11-01,2.68
21.33,95.1,2023-12-01,2.7
25.49,97.43,2021-01-01,1.05
25.49,97.43,2021-02-01,1.1
25.49,97.43,2021-03-01,1.15
25.49,97.43,2021-04-01,1.24
25.49,97.43,2021-05-01,1.29
25.49,97.43,2021-06-01,1.24
25.49,97.43,2021-07-01,1.34
25.49,97.43,2021-08-01,1.39
25.49,97.43,2021-09-01,1.52
25.49,97.43,2021-10-01,1.59
25.49,97.43,2021-11-01,1.63
25.49,97.43,2021-12-01,1.65
25.49,97.43,2022-01-01,1.68
25.49,97.43,2022-02-01,1.72
25.49,97.43,2022-03-01,1.88
25.49,97.43,2022-04-01,1.88
25.49,97.43,2022-05-01,1.96
25.49,97.43,2022-06-01,2.1
25.49,97.43,2022-07-01,2.12
25.49,97.43,2022-08-01,2.61
25.49,97.43,2022-09-01,3.18
25.49,97.43,2022-10-01,3.26
25.49,97.43,2022-11-01,3.16
25.49,97.43,2022-12-01,3.06
25.49,97.43,2023-01-01,2.97
25.49,97.43,2023-02-01,3.14
25.49,97.43,2023-03-01,3.18
25.49,97.43,2023-04-01,3.3
25.49,97.43,2023-05-01,3.34
25.49,97.43,2023-06-01,3.59
25.49,97.43,2023-07-01,3.91
25.49,97.43,2023-08-01,4.23
25.49,97.43,2023-09-01,4.24
25.49,97.43,2023-10-01,4.12
25.49,97.43,2023-11-01,4.28
25.49,97.43,2023-12-01,4.23
12.98,98.65,2021-01-01,0.89
12.98,98.65,2021-02-01,0.92
12.98,98.65,2021-03-01,0.99
12.98,98.65,2021-04-01,1.01
12.98,98.65,2021-05-01,1.07
12.98,98.65,2021-06-01,1.07
12.98,98.65,2021-07-01,1.11
12.98,98.65,2021-08-01,1.22
12.98,98.65,2021-09-01,1.32
12.98,98.65,2021-10-01,1.43
12.98,98.65,2021-11-01,1.41
12.98,98.65,2021-12-01,1.42
12.98,98.65,2022-01-01,1.46
12.98,98.65,2022-02-01,1.56
12.98,98.65,2022-03-01,1.69
12.98,98.65,2022-04-01,1.71
12.98,98.65,2022-05-01,1.73
12.98,98.65,2022-06-01,1.84
12.98,98.65,2022-07-01,1.88
12.98,98.65,2022-08-01,2.28
12.98,98.65,2022-09-01,2.43
12.98,98.65,2022-10-01,2.2
12.98,98.65,2022-11-01,2.17
12.98,98.65,2022-12-01,2.11
12.98,98.65,2023-01-01,2.11
12.98,98.65,2023-02-01,2.21
12.98,98.65,2023-03-01,2.06
12.98,98.65,2023-04-01,2.09
12.98,98.65,2023-05-01,2.12
12.98,98.65,2023-06-01,2.2
12.98,98.65,2023-07-01,2.4
12.98,98.65,2023-08-01,2.57
12.98,98.65,2023-09-01,2.63
12.98,98.65,2023-10-01,2.58
12.98,98.65,2023-11-01,2.62
12.98,98.65,2023-12-01,2.67
21.3,92.85,2021-01-01,1.42
21.3,92.85,2021-02-01,1.31
21.3,92.85,2021-03-01,1.32
21.3,92.85,2021-04-01,1.29
21.3,92.85,2021-05-01,1.28
21.3,92.85,2021-06-01,1.53
21.3,92.85,2021-07-01,1.64
21.3,92.85,2021-08-01,1.59
21.3,92.85,2021-09-01,1.56
21.3,92.85,2021-10-01,1.56
21.3,92.85,2021-11-01,1.65
21.3,92.85,2021-12-01,1.75
21.3,92.85,2022-01-01,1.7
21.3,92.85,2022-02-01,1.83
21.3,92.85,2022-03-01,2.08
21.3,92.85,2022-04-01,1.69
21.3,92.85,2022-05-01,1.58
21.3,92.85,2022-06-01,1.64
21.3,92.85,2022-07-01,1.78
21.3,92.85,2022-08-01,2.08
21.3,92.85,2022-09-01,2.54
21.3,92.85,2022-10-01,2.78
21.3,92.85,2022-11-01,2.65
21.3,92.85,2022-12-01,2.68
21.3,92.85,2023-01-01,2.38
21.3,92.85,2023-02-01,2.7
21.3,92.85,2023-03-01,3.32
21.3,92.85,2023-04-01,3.04
21.3,92.85,2023-05-01,3.13
21.3,92.85,2023-06-01,2.99
21.3,92.85,2023-07-01,2.9
21.3,92.85,2023-08-01,3.17
21.3,92.85,2023-09-01,3.28
21.3,92.85,2023-10-01,3.2
21.3,92.85,2023-11-01,3.33
21.3,92.85,2023-12-01,4.34
22.21,99.15,2021-01-01,1.61
22.21,99.15,2021-02-01,1.88
22.21,99.15,2021-03-01,1.98
22.21,99.15,2021-04-01,2.03
22.21,99.15,2021-05-01,2.17
22.21,99.15,2021-06-01,2.11
22.21,99.15,2021-07-01,2.14
22.21,99.15,2021-08-01,2.36
22.21,99.15,2021-09-01,2.57
22.21,99.15,2021-10-01,2.42
22.21,99.15,2021-11-01,2.44
22.21,99.15,2021-12-01,2.46
22.21,99.15,2022-01-01,2.53
22.21,99.15,2022-02-01,2.52
22.21,99.15,2022-03-01,2.42
22.21,99.15,2022-04-01,2.43
22.21,99.15,2022-05-01,2.41
22.21,99.15,2022-06-01,2.45
22.21,99.15,2022-07-01,2.48
22.21,99.15,2022-08-01,2.69
22.21,99.15,2022-09-01,3.16
22.21,99.15,2022-10-01,3.15
22.21,99.15,2022-11-01,3.18
22.21,99.15,2022-12-01,3.08
22.21,99.15,2023-01-01,3.06
22.21,99.15,2023-02-01,3.19
22.21,99.15,2023-03-01,3.37
22.21,99.15,2023-04-01,3.48
22.21,99.15,2023-05-01,3.63
22.21,99.15,2023-06-01,3.69
22.21,99.15,2023-07-01,3.82
22.21,99.15,2023-08-01,4.12
22.21,99.15,2023-09-01,4.22
22.21,99.15,2023-10-01,4.18
22.21,99.15,2023-11-01,4.62
22.21,99.15,2023-12-01,4.2
22.13,98.8,2021-01-01,1.65
22.13,98.8,2021-02-01,1.71
22.13,98.8,2021-03-01,1.74
22.13,98.8,2021-04-01,1.84
22.13,98.8,2021-05-01,2.07
22.13,98.8,2021-06-01,2.09
22.13,98.8,2021-07-01,2.19
22.13,98.8,2021-08-01,2.32
22.13,98.8,2021-09-01,2.42
22.13,98.8,2021-10-01,2.54
22.13,98.8,2021-11-01,2.56
22.13,98.8,2021-12-01,2.57
22.13,98.8,2022-01-01,2.67
22.13,98.8,2022-02-01,2.56
22.13,98.8,2022-03-01,2.32
22.13,98.8,2022-04-01,2.38
22.13,98.8,2022-05-01,2.35
22.13,98.8,2022-06-01,2.39
22.13,98.8,2022-07-01,2.42
22.13,98.8,2022-08-01,2.63
22.13,98.8,2022-09-01,3.09
22.13,98.8,2022-10-01,3.07
22.13,98.8,2022-11-01,3.09
22.13,98.8,2022-12-01,2.99
22.13,98.8,2023-01-01,2.95
22.13,98.8,2023-02-01,3.09
22.13,98.8,2023-03-01,3.28
22.13,98.8,2023-04-01,3.36
22.13,98.8,2023-05-01,3.51
22.13,98.8,2023-06-01,3.57
22.13,98.8,2023-07-01,3.69
22.13,98.8,2023-08-01,3.95
22.13,98.8,2023-09-01,4.02
22.13,98.8,2023-10-01,3.98
22.13,98.8,2023-11-01,4.42
22.13,98.8,2023-12-01,4.06
20.18,93.07,2021-01-01,0.92
20.18,93.07,2021-02-01,0.95
20.18,93.07,2021-03-01,1.04
20.18,93.07,2021-04-01,1.13
20.18,93.07,2021-05-01,1.19
20.18,93.07,2021-06-01,1.08
20.18,93.07,2021-07-01,1.11
20.18,93.07,2021-08-01,1.16
20.18,93.07,2021-09-01,1.27
20.18,93.07,2021-10-01,1.38
20.18,93.07,2021-11-01,1.35
20.18,93.07,2021-12-01,1.37
20.18,93.07,2022-01-01,1.36
20.18,93.07,2022-02-01,1.43
20.18,93.07,2022-03-01,1.68
20.18,93.07,2022-04-01,1.82
20.18,93.07,2022-05-01,1.99
20.18,93.07,2022-06-01,2.13
20.18,93.07,2022-07-01,2.2
20.18,93.07,2022-08-01,2.21
20.18,93.07,2022-09-01,2.6
20.18,93.07,2022-10-01,2.35
20.18,93.07,2022-11-01,2.09
20.18,93.07,2022-12-01,2.18
20.18,93.07,2023-01-01,2.17
20.18,93.07,2023-02-01,2.21
20.18,93.07,2023-03-01,2.33
20.18,93.07,2023-04-01,2.41
20.18,93.07,2023-05-01,2.39
20.18,93.07,2023-06-01,2.3
20.18,93.07,2023-07-01,2.78
20.18,93.07,2023-08-01,2.81
20.18,93.07,2023-09-01,2.81
20.18,93.07,2023-10-01,2.75
20.18,93.07,2023-11-01,3.53
20.18,93.07,2023-12-01,4.5
20.55,93.24,2021-01-01,0.84
